Domain Code,AreaName,ItemName,Year,Value,Flag,FlagD 
FS,Peru,Per capita food supply variability (kcal/capita/day),2003,32,,Official data
FS,Peru,Per capita food supply variability (kcal/capita/day),2004,55,,Official data
FS,Peru,Per capita food supply variability (kcal/capita/day),2005,68,,Official data
FS,Peru,Per capita food supply variability (kcal/capita/day),2006,48,,Official data
FS,Peru,Per capita food supply variability (kcal/capita/day),2007,45,,Official data
FS,Peru,Per capita food supply variability (kcal/capita/day),2008,42,,Official data
FS,Peru,Per capita food supply variability (kcal/capita/day),2009,41,,Official data
FS,Peru,Per capita food supply variability (kcal/capita/day),2010,16,,Official data
FS,Peru,Per capita food supply variability (kcal/capita/day),2011,22,,Official data
FS,Philippines,Per capita food supply variability (kcal/capita/day),2000,41,,Official data
FS,Philippines,Per capita food supply variability (kcal/capita/day),2001,41,,Official data
FS,Philippines,Per capita food supply variability (kcal/capita/day),2002,29,,Official data
FS,Philippines,Per capita food supply variability (kcal/capita/day),2003,24,,Official data
FS,Philippines,Per capita food supply variability (kcal/capita/day),2004,23,,Official data
FS,Philippines,Per capita food supply variability (kcal/capita/day),2005,24,,Official data
FS,Philippines,Per capita food supply variability (kcal/capita/day),2006,21,,Official data
FS,Philippines,Per capita food supply variability (kcal/capita/day),2007,27,,Official data
FS,Philippines,Per capita food supply variability (kcal/capita/day),2008,40,,Official data
FS,Philippines,Per capita food supply variability (kcal/capita/day),2009,30,,Official data
FS,Philippines,Per capita food supply variability (kcal/capita/day),2010,29,,Official data
FS,Philippines,Per capita food supply variability (kcal/capita/day),2011,18,,Official data
FS,Poland,Per capita food supply variability (kcal/capita/day),2000,33,,Official data
FS,Poland,Per capita food supply variability (kcal/capita/day),2001,40,,Official data
FS,Poland,Per capita food supply variability (kcal/capita/day),2002,42,,Official data
FS,Poland,Per capita food supply variability (kcal/capita/day),2003,21,,Official data
FS,Poland,Per capita food supply variability (kcal/capita/day),2004,15,,Official data
FS,Poland,Per capita food supply variability (kcal/capita/day),2005,23,,Official data
FS,Poland,Per capita food supply variability (kcal/capita/day),2006,33,,Official data
FS,Poland,Per capita food supply variability (kcal/capita/day),2007,41,,Official data
FS,Poland,Per capita food supply variability (kcal/capita/day),2008,36,,Official data
FS,Poland,Per capita food supply variability (kcal/capita/day),2009,29,,Official data
FS,Poland,Per capita food supply variability (kcal/capita/day),2010,25,,Official data
FS,Poland,Per capita food supply variability (kcal/capita/day),2011,25,,Official data
FS,Portugal,Per capita food supply variability (kcal/capita/day),2000,59,,Official data
FS,Portugal,Per capita food supply variability (kcal/capita/day),2001,60,,Official data
FS,Portugal,Per capita food supply variability (kcal/capita/day),2002,59,,Official data
FS,Portugal,Per capita food supply variability (kcal/capita/day),2003,18,,Official data
FS,Portugal,Per capita food supply variability (kcal/capita/day),2004,20,,Official data
FS,Portugal,Per capita food supply variability (kcal/capita/day),2005,35,,Official data
FS,Portugal,Per capita food supply variability (kcal/capita/day),2006,42,,Official data
FS,Portugal,Per capita food supply variability (kcal/capita/day),2007,41,,Official data
FS,Portugal,Per capita food supply variability (kcal/capita/day),2008,35,,Official data
FS,Portugal,Per capita food supply variability (kcal/capita/day),2009,18,,Official data
FS,Portugal,Per capita food supply variability (kcal/capita/day),2010,18,,Official data
FS,Portugal,Per capita food supply variability (kcal/capita/day),2011,21,,Official data
FS,Guinea-Bissau,Per capita food supply variability (kcal/capita/day),2000,82,,Official data
FS,Guinea-Bissau,Per capita food supply variability (kcal/capita/day),2001,47,,Official data
FS,Guinea-Bissau,Per capita food supply variability (kcal/capita/day),2002,51,,Official data
FS,Guinea-Bissau,Per capita food supply variability (kcal/capita/day),2003,56,,Official data
FS,Guinea-Bissau,Per capita food supply variability (kcal/capita/day),2004,43,,Official data
FS,Guinea-Bissau,Per capita food supply variability (kcal/capita/day),2005,6,,Official data
FS,Guinea-Bissau,Per capita food supply variability (kcal/capita/day),2006,8,,Official data
FS,Guinea-Bissau,Per capita food supply variability (kcal/capita/day),2007,22,,Official data
FS,Guinea-Bissau,Per capita food supply variability (kcal/capita/day),2008,23,,Official data
FS,Guinea-Bissau,Per capita food supply variability (kcal/capita/day),2009,40,,Official data
FS,Guinea-Bissau,Per capita food supply variability (kcal/capita/day),2010,40,,Official data
FS,Guinea-Bissau,Per capita food supply variability (kcal/capita/day),2011,49,,Official data
FS,Timor-Leste,Per capita food supply variability (kcal/capita/day),2000,97,,Official data
FS,Timor-Leste,Per capita food supply variability (kcal/capita/day),2001,54,,Official data
FS,Timor-Leste,Per capita food supply variability (kcal/capita/day),2002,57,,Official data
FS,Timor-Leste,Per capita food supply variability (kcal/capita/day),2003,89,,Official data
FS,Timor-Leste,Per capita food supply variability (kcal/capita/day),2004,90,,Official data
FS,Timor-Leste,Per capita food supply variability (kcal/capita/day),2005,71,,Official data
FS,Timor-Leste,Per capita food supply variability (kcal/capita/day),2006,44,,Official data
FS,Timor-Leste,Per capita food supply variability (kcal/capita/day),2007,32,,Official data
FS,Timor-Leste,Per capita food supply variability (kcal/capita/day),2008,25,,Official data
FS,Timor-Leste,Per capita food supply variability (kcal/capita/day),2009,12,,Official data
FS,Timor-Leste,Per capita food supply variability (kcal/capita/day),2010,15,,Official data
FS,Timor-Leste,Per capita food supply variability (kcal/capita/day),2011,14,,Official data
FS,Puerto Rico,Per capita food supply variability (kcal/capita/day),2000,,NA,Not applicable
FS,Puerto Rico,Per capita food supply variability (kcal/capita/day),2001,,NA,Not applicable
FS,Puerto Rico,Per capita food supply variability (kcal/capita/day),2002,,NA,Not applicable
FS,Puerto Rico,Per capita food supply variability (kcal/capita/day),2003,,NA,Not applicable
FS,Puerto Rico,Per capita food supply variability (kcal/capita/day),2004,,NA,Not applicable
FS,Puerto Rico,Per capita food supply variability (kcal/capita/day),2005,,NA,Not applicable
FS,Puerto Rico,Per capita food supply variability (kcal/capita/day),2006,,NA,Not applicable
FS,Puerto Rico,Per capita food supply variability (kcal/capita/day),2007,,NA,Not applicable
FS,Puerto Rico,Per capita food supply variability (kcal/capita/day),2008,,NA,Not applicable
FS,Puerto Rico,Per capita food supply variability (kcal/capita/day),2009,,NA,Not applicable
FS,Puerto Rico,Per capita food supply variability (kcal/capita/day),2010,,NA,Not applicable
FS,Puerto Rico,Per capita food supply variability (kcal/capita/day),2011,,NA,Not applicable
FS,Eritrea,Per capita food supply variability (kcal/capita/day),2000,,NA,Not applicable
FS,Eritrea,Per capita food supply variability (kcal/capita/day),2001,,NA,Not applicable
FS,Eritrea,Per capita food supply variability (kcal/capita/day),2002,,NA,Not applicable
FS,Eritrea,Per capita food supply variability (kcal/capita/day),2003,,NA,Not applicable
FS,Eritrea,Per capita food supply variability (kcal/capita/day),2004,,NA,Not applicable
FS,Eritrea,Per capita food supply variability (kcal/capita/day),2005,,NA,Not applicable
FS,Eritrea,Per capita food supply variability (kcal/capita/day),2006,,NA,Not applicable
FS,Eritrea,Per capita food supply variability (kcal/capita/day),2007,,NA,Not applicable
FS,Eritrea,Per capita food supply variability (kcal/capita/day),2008,,NA,Not applicable
FS,Eritrea,Per capita food supply variability (kcal/capita/day),2009,,NA,Not applicable
FS,Eritrea,Per capita food supply variability (kcal/capita/day),2010,,NA,Not applicable
FS,Eritrea,Per capita food supply variability (kcal/capita/day),2011,,NA,Not applicable
FS,Qatar,Per capita food supply variability (kcal/capita/day),2000,,NA,Not applicable
FS,Qatar,Per capita food supply variability (kcal/capita/day),2001,,NA,Not applicable
FS,Qatar,Per capita food supply variability (kcal/capita/day),2002,,NA,Not applicable
FS,Qatar,Per capita food supply variability (kcal/capita/day),2003,,NA,Not applicable
FS,Qatar,Per capita food supply variability (kcal/capita/day),2004,,NA,Not applicable
FS,Qatar,Per capita food supply variability (kcal/capita/day),2005,,NA,Not applicable
FS,Qatar,Per capita food supply variability (kcal/capita/day),2006,,NA,Not applicable
FS,Qatar,Per capita food supply variability (kcal/capita/day),2007,,NA,Not applicable
FS,Qatar,Per capita food supply variability (kcal/capita/day),2008,,NA,Not applicable
FS,Qatar,Per capita food supply variability (kcal/capita/day),2009,,NA,Not applicable
FS,Qatar,Per capita food supply variability (kcal/capita/day),2010,,NA,Not applicable
FS,Qatar,Per capita food supply variability (kcal/capita/day),2011,,NA,Not applicable
FS,Palau,Per capita food supply variability (kcal/capita/day),2000,,NA,Not applicable
FS,Palau,Per capita food supply variability (kcal/capita/day),2001,,NA,Not applicable
FS,Palau,Per capita food supply variability (kcal/capita/day),2002,,NA,Not applicable
FS,Palau,Per capita food supply variability (kcal/capita/day),2003,,NA,Not applicable
FS,Palau,Per capita food supply variability (kcal/capita/day),2004,,NA,Not applicable
FS,Palau,Per capita food supply variability (kcal/capita/day),2005,,NA,Not applicable
FS,Palau,Per capita food supply variability (kcal/capita/day),2006,,NA,Not applicable
FS,Palau,Per capita food supply variability (kcal/capita/day),2007,,NA,Not applicable
FS,Palau,Per capita food supply variability (kcal/capita/day),2008,,NA,Not applicable
FS,Palau,Per capita food supply variability (kcal/capita/day),2009,,NA,Not applicable
FS,Palau,Per capita food supply variability (kcal/capita/day),2010,,NA,Not applicable
FS,Palau,Per capita food supply variability (kcal/capita/day),2011,,NA,Not applicable
FS,Zimbabwe,Per capita food supply variability (kcal/capita/day),2000,22,,Official data
FS,Zimbabwe,Per capita food supply variability (kcal/capita/day),2001,24,,Official data
FS,Zimbabwe,Per capita food supply variability (kcal/capita/day),2002,24,,Official data
FS,Zimbabwe,Per capita food supply variability (kcal/capita/day),2003,21,,Official data
FS,Zimbabwe,Per capita food supply variability (kcal/capita/day),2004,19,,Official data
FS,Zimbabwe,Per capita food supply variability (kcal/capita/day),2005,17,,Official data
FS,Zimbabwe,Per capita food supply variability (kcal/capita/day),2006,23,,Official data
FS,Zimbabwe,Per capita food supply variability (kcal/capita/day),2007,29,,Official data
FS,Zimbabwe,Per capita food supply variability (kcal/capita/day),2008,31,,Official data
FS,Zimbabwe,Per capita food supply variability (kcal/capita/day),2009,29,,Official data
FS,Zimbabwe,Per capita food supply variability (kcal/capita/day),2010,32,,Official data
FS,Zimbabwe,Per capita food supply variability (kcal/capita/day),2011,21,,Official data
FS,Réunion,Per capita food supply variability (kcal/capita/day),2000,,NA,Not applicable
FS,Réunion,Per capita food supply variability (kcal/capita/day),2001,,NA,Not applicable
FS,Réunion,Per capita food supply variability (kcal/capita/day),2002,,NA,Not applicable
FS,Réunion,Per capita food supply variability (kcal/capita/day),2003,,NA,Not applicable
